budget,genres,popularity,revenue,runtime,title,vote_average,cast
0,"[{""id"": 18, ""name"": ""Drama""}]",0.034135,0,90.0,Quinceañera,7.0,"['Emily Rios', 'Jesse Garcia', 'Chalo González']"
0,[],0.033883,0,0.0,Gory Gory Hallelujah,1.0,[]
218,"[{""id"": 99, ""name"": ""Documentary""}, {""id"": 18, ""name"": ""Drama""}]",1.063439,1162014,91.0,Tarnation,7.5,"['Renee Leblanc', 'Adolph Davis', 'Jonathan Caouette']"
0,"[{""id"": 99, ""name"": ""Documentary""}]",0.084344,0,92.0,I Want Your Money,3.8,[]
0,"[{""id"": 27, ""name"": ""Horror""}, {""id"": 35, ""name"": ""Comedy""}]",0.133619,0,0.0,Love in the Time of Monsters,5.0,"['Kane Hodder', 'Doug Jones', 'Gena Shaw']"
0,"[{""id"": 27, ""name"": ""Horror""}]",8.022122,0,87.0,The Beyond,6.6,"['Catriona MacColl', 'David Warbeck', 'Cinzia Monreale']"
35000000,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10749, ""name"": ""Romance""}]",38.100488,170000000,99.0,What Happens in Vegas,5.8,"['Ashton Kutcher', 'Cameron Diaz', 'Lake Bell']"
500000,"[{""id"": 27, ""name"": ""Horror""}, {""id"": 878, ""name"": ""Science Fiction""}, {""id"": 53, ""name"": ""Thriller""}]",1.428483,0,80.0,The Dark Hours,5.5,"['Kate Greenhouse', 'Aidan Devine', 'Gordon Currie']"
860000,"[{""id"": 10749, ""name"": ""Romance""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 35, ""name"": ""Comedy""}]",3.703005,2451545,97.0,My Beautiful Laundrette,6.6,"['Gordon Warnecke', 'Daniel Day-Lewis', 'Roshan Seth']"
0,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 9648, ""name"": ""Mystery""}, {""id"": 53, ""name"": ""Thriller""}]",0.003352,0,84.0,Fabled,0.0,[]
0,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}]",0.231297,0,97.0,Show Me,5.6,"['Michelle Nolden', 'Katharine Isabelle', 'Kett Turton']"
0,"[{""id"": 18, ""name"": ""Drama""}]",11.347855,0,91.0,Cries and Whispers,7.8,"['Harriet Andersson', 'Ingrid Thulin', 'Kari Sylwan']"
385907,"[{""id"": 18, ""name"": ""Drama""}]",3.232447,8394751,197.0,Intolerance,7.4,"['Lillian Gish', 'Mae Marsh', 'Robert Harron']"
0,"[{""id"": 99, ""name"": ""Documentary""}]",2.77754,0,86.0,Trekkies,6.3,"['Denise Crosby', 'Barbara Adams', 'Majel Barrett']"
379000,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10402, ""name"": ""Music""}, {""id"": 10749, ""name"": ""Romance""}]",0.968865,4358000,100.0,The Broadway Melody,5.0,"['Charles King', 'Anita Page', 'Bessie Love']"
350000,"[{""id"": 27, ""name"": ""Horror""}]",35.037625,29400000,85.0,The Evil Dead,7.3,"['Bruce Campbell', 'Ellen Sandweiss', 'Richard DeManincor']"
6000000,"[{""id"": 27, ""name"": ""Horror""}]",19.331884,31081,89.0,Maniac,6.0,"['Elijah Wood', 'America Olivo', 'Nora Arnezeder']"
0,"[{""id"": 36, ""name"": ""History""}, {""id"": 99, ""name"": ""Documentary""}]",0.59458,0,84.0,Censored Voices,5.1,"[{""cast_id"": 1, ""character"": """", ""credit_id"": ""554727e9c3a3680ce800876b"", ""gender"": 0, ""id"": 583777, ""name"": ""Amos Oz"", ""order"": 1}]"
300000,"[{""id"": 99, ""name"": ""Documentary""}]",1.085909,1750211,88.0,Murderball,6.9,"['Joe Bishop', 'Keith Cavill', 'Andy Cohn']"
0,"[{""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 18, ""name"": ""Drama""}]",5.061107,0,90.0,American Ninja 2: The Confrontation,4.9,"['Michael Dudikoff', 'Steve James', 'Larry Poindexter']"
0,"[{""id"": 99, ""name"": ""Documentary""}]",0.049921,0,90.0,51 Birch Street,6.8,"[{""cast_id"": 1001, ""character"": ""Herself"", ""credit_id"": ""52fe49c4c3a368484e13e9bf"", ""gender"": 0, ""id"": 586067, ""name"": ""Carol Block"", ""order"": 0}, {""cast_id"": 1002, ""character"": ""Himself (narrator)"", ""credit_id"": ""52fe49c4c3a368484e13e9c3"", ""gender"": 2, ""id"": 586066, ""name"": ""Doug Block"", ""order"": 1}, {""cast_id"": 1003, ""character"": ""Herself"", ""credit_id"": ""52fe49c4c3a368484e13e9c7"", ""gender"": 0, ""id"": 586068, ""name"": ""Ellen Block"", ""order"": 2}]"
350000,"[{""id"": 878, ""name"": ""Science Fiction""}, {""id"": 10751, ""name"": ""Family""}]",0.249561,0,98.0,Rotor DR1,4.7,"['Christian Kapper', 'Natalie Welch', 'Tom E. Nicholson']"
350000,"[{""id"": 18, ""name"": ""Drama""}]",59.259204,1000000,96.0,12 Angry Men,8.2,"['Henry Fonda', 'Martin Balsam', 'John Fiedler']"
0,"[{""id"": 16, ""name"": ""Animation""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}]",1.170257,246574,83.0,My Dog Tulip,7.6,"['Christopher Plummer', 'Lynn Redgrave', 'Isabella Rossellini']"
325000,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10749, ""name"": ""Romance""}]",11.871424,4500000,105.0,It Happened One Night,7.7,"['Clark Gable', 'Claudette Colbert', 'Walter Connolly']"
0,"[{""id"": 18, ""name"": ""Drama""}]",28.858238,110197,94.0,Dogtooth,6.9,"['Hristos Passalis', 'Angeliki Papoulia', 'Mary Tsoni']"
300000,"[{""id"": 10402, ""name"": ""Music""}, {""id"": 99, ""name"": ""Documentary""}]",1.314576,7808524,112.0,Tupac: Resurrection,8.0,"[{""cast_id"": 2, ""character"": ""Himself (archive footage)"", ""credit_id"": ""52fe441dc3a368484e01047d"", ""gender"": 2, ""id"": 54422, ""name"": ""Tupac Amaru Shakur"", ""order"": 0}]"
312000,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}]",1.505703,1281176,102.0,Tumbleweeds,6.2,"[{""cast_id"": 2, ""character"": ""Mary jo Walker"", ""credit_id"": ""52fe48bcc3a36847f8176aa9"", ""gender"": 1, ""id"": 47627, ""name"": ""Janet McTeer"", ""order"": 0}, {""cast_id"": 3, ""character"": ""Ava Walker"", ""credit_id"": ""551bc479c3a368766c002a65"", ""gender"": 1, ""id"": 43893, ""name"": ""Kimberly J. Brown"", ""order"": 1}, {""cast_id"": 4, ""character"": ""Nurse"", ""credit_id"": ""58117f0692514152d5010907"", ""gender"": 1, ""id"": 1700177, ""name"": ""Jennifer Paige"", ""order"": 2}]"
8,"[{""id"": 14, ""name"": ""Fantasy""}, {""id"": 27, ""name"": ""Horror""}, {""id"": 53, ""name"": ""Thriller""}]",11.818333,16,98.0,The Prophecy,6.4,"['Christopher Walken', 'Elias Koteas', 'Virginia Madsen']"
0,"[{""id"": 35, ""name"": ""Comedy""}]",1.410387,0,91.0,When the Cat's Away,6.1,"['Garance Clavel', 'Zinedine Soualem', 'Renée Le Calm']"
300000,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}]",4.270596,0,81.0,Pieces of April,6.4,"['Katie Holmes', 'Derek Luke', 'Patricia Clarkson']"
0,[],0.627763,0,0.0,The Big Swap,0.0,"['Mark Adams', 'Mark Caven', 'Allison Egan']"
300000,"[{""id"": 18, ""name"": ""Drama""}]",1.673208,0,73.0,Old Joy,6.3,"['Daniel London', 'Will Oldham', 'Tanya Smith']"
200000,"[{""id"": 18, ""name"": ""Drama""}]",0.713906,0,80.0,Wendy and Lucy,6.4,"['Michelle Williams', 'Will Patton', 'Will Oldham']"
0,"[{""id"": 18, ""name"": ""Drama""}]",0.17817,0,88.0,3 Backyards,4.8,"['Edie Falco', 'Embeth Davidtz', 'Elias Koteas']"
300000,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}]",7.791898,0,110.0,Pierrot le Fou,7.6,"['Jean-Paul Belmondo', 'Anna Karina', 'Graziella Galvani']"
0,"[{""id"": 99, ""name"": ""Documentary""}]",0.025211,0,104.0,Sisters in Law,7.3,[]
300000,"[{""id"": 99, ""name"": ""Documentary""}]",0.055868,2074000,101.0,Ayurveda: Art of Being,5.5,[]
0,"[{""id"": 18, ""name"": ""Drama""}]",0.008453,0,95.0,Nothing But a Man,7.0,"['Ivan Dixon', 'Abbey Lincoln', 'Julius Harris']"
300000,"[{""id"": 18, ""name"": ""Drama""}]",0.374291,40542,94.0,"First Love, Last Rites",3.0,"['Giovanni Ribisi', 'Natasha Gregson Wagner', 'Donal Logue']"
0,"[{""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 18, ""name"": ""Drama""}]",0.045429,0,0.0,Fighting Tommy Riley,5.3,"['J.P. Davis', 'Eddie Jones', 'Christina Chambers']"
0,"[{""id"": 28, ""name"": ""Action""}, {""id"": 53, ""name"": ""Thriller""}]",1.088501,0,90.0,Royal Kill,2.8,"['Pat Morita', 'Eric Roberts', 'Gail Kim']"
0,[],0.062979,0,110.0,The Looking Glass,7.0,"['Dorothy Tristan', 'Jace Casey', 'Jace Casey']"
300000,"[{""id"": 28, ""name"": ""Action""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 878, ""name"": ""Science Fiction""}]",6.473667,8000000,80.0,Death Race 2000,5.9,"['David Carradine', 'Simone Griffeth', 'Sylvester Stallone']"
0,"[{""id"": 27, ""name"": ""Horror""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}]",1.905197,0,90.0,Locker 13,6.8,"['Ricky Schroder', 'Jon Gries', 'Tatyana Ali']"
0,"[{""id"": 27, ""name"": ""Horror""}]",0.001389,0,94.0,Midnight Cabaret,0.0,"['Lisa Hart Carroll', 'Michael Des Barres', 'Paul Drake']"
300000,"[{""id"": 10749, ""name"": ""Romance""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}]",0.006323,0,98.0,Anderson's Cross,0.0,"['Joanna Cassidy', 'Joyce Guy', 'Bill Moseley']"
0,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",0.583446,0,99.0,Bizarre,6.2,"['Pierre Prieur', 'Adrian James', 'Raquel Nave']"
0,"[{""id"": 27, ""name"": ""Horror""}]",1.452199,0,96.0,Graduation Day,5.0,"['Christopher George', 'Billy Hufsey', 'Patch Mackenzie']"
300000,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 27, ""name"": ""Horror""}, {""id"": 53, ""name"": ""Thriller""}]",2.733725,0,97.0,Some Guy Who Kills People,5.7,"['Kevin Corrigan', 'Barry Bostwick', 'Karen Black']"
0,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 80, ""name"": ""Crime""}]",8.942203,319285,90.0,Compliance,6.3,"['Ann Dowd', 'Dreama Walker', 'Pat Healy']"
250000,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",20.601483,12021272,113.0,Chasing Amy,6.7,"['Ben Affleck', 'Joey Lauren Adams', 'Jason Lee']"
250000,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",1.45917,4186931,91.0,Lovely & Amazing,6.3,"['Catherine Keener', 'Brenda Blethyn', 'Emily Mortimer']"
0,[],0.005883,0,0.0,Death Calls,0.0,[]
0,"[{""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}]",3.877036,0,101.0,Better Luck Tomorrow,6.5,"['Parry Shen', 'Jason Tobin', 'Sung Kang']"
0,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",1.70819,0,94.0,The Incredibly True Adventure of Two Girls In Love,5.7,"['Laurel Holloman', 'Maggie Moore', 'Kate Stafford']"
0,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}]",0.812855,0,96.0,Chuck & Buck,5.7,"['Mike White', 'Chris Weitz', 'Lupe Ontiveros']"
250000,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 10749, ""name"": ""Romance""}]",0.126304,0,100.0,American Desi,5.0,"['Kal Penn', 'Purva Bedi', 'Deep Katdare']"
300000,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 28, ""name"": ""Action""}, {""id"": 80, ""name"": ""Crime""}]",0.018087,0,90.0,Amidst the Devil's Wings,0.0,[]
250000,"[{""id"": 53, ""name"": ""Thriller""}, {""id"": 878, ""name"": ""Science Fiction""}, {""id"": 9648, ""name"": ""Mystery""}]",44.656151,501818,90.0,Cube,6.9,"['Nicole de Boer', 'Nicky Guadagni', 'David Hewlett']"
0,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10749, ""name"": ""Romance""}]",0.619348,0,78.0,Love and Other Catastrophes,5.8,"['Matt Day', 'Matthew Dyktynski', 'Alice Garner']"
250,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 16, ""name"": ""Animation""}]",0.293649,203,72.0,I Married a Strange Person!,7.5,"[{""cast_id"": 3, ""character"": ""Keri Boyer"", ""credit_id"": ""52fe480ec3a36847f8155feb"", ""gender"": 0, ""id"": 44905, ""name"": ""Charis Michelsen"", ""order"": 0}, {""cast_id"": 4, ""character"": ""Grant Boyer"", ""credit_id"": ""52fe480ec3a36847f8155fef"", ""gender"": 0, ""id"": 1277319, ""name"": ""Tom Larson"", ""order"": 1}, {""cast_id"": 5, ""character"": ""Larson P. Giles"", ""credit_id"": ""52fe480ec3a36847f8155ff3"", ""gender"": 0, ""id"": 171396, ""name"": ""Richard Spore"", ""order"": 2}]"
0,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 9648, ""name"": ""Mystery""}, {""id"": 53, ""name"": ""Thriller""}]",5.742359,0,73.0,November,4.9,"['Courteney Cox', 'James Le Gros', 'Michael Ealy']"
250000,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",21.825564,3542353,90.0,Like Crazy,6.4,"['Anton Yelchin', 'Felicity Jones', 'Jennifer Lawrence']"
0,"[{""id"": 27, ""name"": ""Horror""}]",0.055325,0,96.0,Teeth and Blood,3.0,"['Glenn Plummer', 'Michelle Van Der Water', 'Danielle Vega']"
0,"[{""id"": 35, ""name"": ""Comedy""}]",0.375423,0,92.0,Sugar Town,5.5,"['John Taylor', 'Michael Des Barres', 'Martin Kemp']"
0,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 35, ""name"": ""Comedy""}]",0.120505,0,75.0,The Motel,7.0,"['Jeffrey Chyau', 'Sung Kang', 'Jade Wu']"
250000,"[{""id"": 53, ""name"": ""Thriller""}, {""id"": 18, ""name"": ""Drama""}]",6.978907,56825,99.0,The Canyons,4.1,"['Lindsay Lohan', 'James Deen', 'Gus Van Sant']"
0,"[{""id"": 18, ""name"": ""Drama""}]",0.493223,0,86.0,On the Outs,5.9,"['Judy Marte', 'Paola Mendoza', 'Flaco Navaja']"
0,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}]",5.251143,0,92.0,Shotgun Stories,6.9,"['Michael Shannon', 'Glenda Pannell', 'Lynnsee Provence']"
0,"[{""id"": 53, ""name"": ""Thriller""}, {""id"": 9648, ""name"": ""Mystery""}]",20.265518,0,101.0,Exam,6.6,"['Luke Mably', 'Adar Beck', 'Chris Carey']"
250000,"[{""id"": 878, ""name"": ""Science Fiction""}, {""id"": 18, ""name"": ""Drama""}]",0.130169,0,90.0,The Sticky Fingers of Time,4.8,"['Terumi Matthews', 'Nicole Zaray', 'Belinda Becker']"
0,"[{""id"": 10402, ""name"": ""Music""}]",0.46049,0,93.0,Sunday School Musical,5.5,"['Chris Chatman', 'Candise Lakota', 'Krystle Connor']"
0,"[{""id"": 18, ""name"": ""Drama""}]",0.399491,0,94.0,Rust,0.0,"['Corbin Bernsen', 'Frank Gallacher', 'Lloyd Warner']"
250000,"[{""id"": 28, ""name"": ""Action""}, {""id"": 14, ""name"": ""Fantasy""}]",5.217002,0,106.0,Ink,6.4,"['Chris Kelly', 'Jessica Duffy', 'Quinn Hunchar']"
250000,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10751, ""name"": ""Family""}]",0.065103,0,96.0,The Christmas Bunny,5.7,"['Sophie Bolen', 'Madeline Vail ', 'Colby French']"
0,"[{""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}]",1.063615,0,107.0,Butterfly,5.0,"['Stacy Keach', 'Pia Zadora', 'Orson Welles']"
0,[],0.010607,0,0.0,UnDivided,0.0,[]
0,"[{""id"": 27, ""name"": ""Horror""}, {""id"": 53, ""name"": ""Thriller""}]",1.084387,0,0.0,The Frozen,4.2,"[{""cast_id"": 1, ""character"": ""The Hunter"", ""credit_id"": ""5348d35fc3a3684bca000c32"", ""gender"": 1, ""id"": 212938, ""name"": ""Brit Morgan"", ""order"": 2}, {""cast_id"": 2, ""character"": ""The Hunter"", ""credit_id"": ""5348d392c3a3684b9a000beb"", ""gender"": 2, ""id"": 48312, ""name"": ""Noah Segan"", ""order"": 3}]"
0,"[{""id"": 10751, ""name"": ""Family""}, {""id"": 18, ""name"": ""Drama""}]",0.172299,0,108.0,Horse Camp,5.5,"['Jordan Trovillion', 'Dean Cain', 'Sherryl Despres']"
0,"[{""id"": 99, ""name"": ""Documentary""}]",0.278981,0,90.0,Give Me Shelter,0.0,"['Katie Cleary', 'Robert Davi', 'Carole Davis']"
245000,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}, {""id"": 10752, ""name"": ""War""}]",0.785744,22000000,151.0,The Big Parade,7.0,"['John Gilbert', 'Renée Adorée', 'Hobart Bosworth']"
0,"[{""id"": 35, ""name"": ""Comedy""}]",0.0921,0,0.0,Little Big Top,10.0,"['Sid Haig', 'Richard Riehle', 'Mel England']"
250,"[{""id"": 10749, ""name"": ""Romance""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 10402, ""name"": ""Music""}]",0.166655,0,118.0,Along the Roadside,7.7,"[{""cast_id"": 1, ""character"": ""Jerry"", ""credit_id"": ""52fe4d2ec3a36847f82530f3"", ""gender"": 2, ""id"": 147, ""name"": ""Michael Madsen"", ""order"": 0}, {""cast_id"": 2, ""character"": ""Varnie"", ""credit_id"": ""52fe4d2ec3a36847f82530f7"", ""gender"": 0, ""id"": 1155991, ""name"": ""Iman Crosson"", ""order"": 1}, {""cast_id"": 3, ""character"": ""Milutin"", ""credit_id"": ""52fe4d2ec3a36847f82530fb"", ""gender"": 2, ""id"": 70874, ""name"": ""Lazar Ristovski"", ""order"": 2}]"
230000,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 28, ""name"": ""Action""}, {""id"": 80, ""name"": ""Crime""}]",18.450613,2260712,92.0,Bronson,6.9,"['Tom Hardy', 'Matt King', 'James Lance']"
0,"[{""id"": 37, ""name"": ""Western""}]",0.58954,0,106.0,Western Religion,0.0,"['Peter Shinkoda', 'Merik Tadros', 'Peter Sherayko']"
225000,"[{""id"": 10769, ""name"": ""Foreign""}, {""id"": 99, ""name"": ""Documentary""}]",0.126676,111300,86.0,Burn,6.9,"[{""cast_id"": 3, ""character"": ""Himself"", ""credit_id"": ""52fe4c71c3a368484e1b8949"", ""gender"": 0, ""id"": 1111711, ""name"": ""Donald Austin"", ""order"": 0}, {""cast_id"": 4, ""character"": ""Himself"", ""credit_id"": ""52fe4c71c3a368484e1b894d"", ""gender"": 0, ""id"": 1111712, ""name"": ""Brendan \""Doogie\"" Milewski"", ""order"": 1}, {""cast_id"": 5, ""character"": ""Himself"", ""credit_id"": ""52fe4c72c3a368484e1b8951"", ""gender"": 0, ""id"": 1111713, ""name"": ""Dave Parnell"", ""order"": 2}]"
0,"[{""id"": 10749, ""name"": ""Romance""}, {""id"": 18, ""name"": ""Drama""}]",0.065155,0,103.0,Urbania,5.2,"['Dan Futterman', 'Matt Keeslar', 'Samuel Ball']"
100000,"[{""id"": 35, ""name"": ""Comedy""}]",1.183892,27000000,69.0,The Stewardesses,4.3,"['Christina Hart', 'Ronald South', 'William Condos']"
210000,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 27, ""name"": ""Horror""}, {""id"": 878, ""name"": ""Science Fiction""}]",2.043661,5000000,80.0,"The Beast from 20,000 Fathoms",6.7,"['Paul Hubschmid', 'Paula Raymond', 'Cecil Kellaway']"
400000,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 28, ""name"": ""Action""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 878, ""name"": ""Science Fiction""}]",33.142185,100000000,93.0,Mad Max,6.6,"['Mel Gibson', 'Joanne Samuel', 'Hugh Keays-Byrne']"
200000,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10749, ""name"": ""Romance""}]",13.971674,4505922,94.0,Swingers,6.8,"['Jon Favreau', 'Vince Vaughn', 'Ron Livingston']"
200000,"[{""id"": 37, ""name"": ""Western""}]",38.771062,14500000,99.0,A Fistful of Dollars,7.6,"['Clint Eastwood', 'Marianne Koch', 'Gian Maria Volonté']"
200000,"[{""id"": 35, ""name"": ""Comedy""}]",0.622752,2200000,66.0,She Done Him Wrong,5.1,"['Mae West', 'Cary Grant', 'Owen Moore']"
0,[],0.004998,0,85.0,Short Cut to Nirvana: Kumbh Mela,0.0,[]
200000,"[{""id"": 18, ""name"": ""Drama""}]",0.616283,2295733,101.0,The Grace Card,6.5,"['Michael Joiner', 'Michael Higgenbottom', 'Louis Gossett, Jr.']"
0,"[{""id"": 18, ""name"": ""Drama""}]",2.836537,0,101.0,Middle of Nowhere,6.6,"['David Oyelowo', 'Maya Gilbert', 'Sharon Lawrence']"
0,"[{""id"": 10749, ""name"": ""Romance""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 35, ""name"": ""Comedy""}]",5.937602,2611555,119.0,Three,6.3,"['Sophie Rois', 'Sebastian Schipper', 'Devid Striesow']"
200000,"[{""id"": 10402, ""name"": ""Music""}, {""id"": 18, ""name"": ""Drama""}]",0.06104,0,103.0,The Business of Fancydancing,8.0,"['Evan Adams', 'Michelle St. John', 'Gene Tagaban']"
0,"[{""id"": 99, ""name"": ""Documentary""}]",0.062089,0,86.0,Call + Response,8.0,[]
450000,"[{""id"": 80, ""name"": ""Crime""}, {""id"": 27, ""name"": ""Horror""}, {""id"": 53, ""name"": ""Thriller""}]",1.077321,0,90.0,Malevolence,4.9,"['Samantha Dark', 'Heather Magee', 'Richard Glover']"
0,[],0.472123,0,92.0,Reality Show,5.5,"['Adam Rifkin', 'Kelley Menighan Hensley', 'Kendra Sue Waldman']"
13000000,"[{""id"": 27, ""name"": ""Horror""}]",4.009379,0,95.0,Super Hybrid,4.6,"['Shannon Beckner', 'Oded Fehr', 'Ryan Kennedy']"
0,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 27, ""name"": ""Horror""}]",3.299345,0,84.0,Baghead,5.8,"['Ross Partridge', 'Steve Zissis', 'Greta Gerwig']"
0,"[{""id"": 27, ""name"": ""Horror""}]",0.018716,0,89.0,American Beast,0.0,"['Armin Habibovich', 'Victoria Lachelle', 'Livingston Oden']"
0,"[{""id"": 99, ""name"": ""Documentary""}]",0.092562,0,59.0,The Case of the Grinning Cat,7.7,[]
0,"[{""id"": 18, ""name"": ""Drama""}]",3.225189,0,126.0,Ordet,7.8,"['Birgitte Federspiel', 'Preben Lerdorff Rye', 'Henrik Malberg']"
0,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",1.948435,0,86.0,Good Dick,6.1,"['Marianna Palka', 'Jason Ritter', 'Eric Edelstein']"
0,"[{""id"": 878, ""name"": ""Science Fiction""}, {""id"": 18, ""name"": ""Drama""}]",31.339015,0,87.0,The Man from Earth,7.7,"['David Lee Smith', 'Tony Todd', 'John Billingsley']"
0,"[{""id"": 99, ""name"": ""Documentary""}]",0.15066,0,106.0,The Trials Of Darryl Hunt,6.8,[]
0,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10751, ""name"": ""Family""}]",4.980585,0,86.0,Samantha: An American Girl Holiday,4.6,"['Mia Farrow', 'AnnaSophia Robb', 'Olivia Ballantyne']"
0,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 9648, ""name"": ""Mystery""}, {""id"": 878, ""name"": ""Science Fiction""}, {""id"": 53, ""name"": ""Thriller""}]",0.145014,0,89.0,Yesterday Was a Lie,6.0,"['Chase Masterson', 'John Newton', 'Kipleigh Brown']"
0,"[{""id"": 10402, ""name"": ""Music""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}]",0.036532,0,105.0,Theresa Is a Mother,0.0,"['Edie McClurg', 'C. Fraser Press', 'Richard Poe']"
0,"[{""id"": 53, ""name"": ""Thriller""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 878, ""name"": ""Science Fiction""}]",1.045623,0,93.0,H.,6.5,"['Robin Bartlett', 'Rebecca Dayan', 'Will Janowitz']"
0,"[{""id"": 18, ""name"": ""Drama""}]",0.254659,0,94.0,Archaeology of a Woman,0.0,"['Sally Kirkland', 'Victoria Clark', 'James Murtaugh']"
180000,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 10751, ""name"": ""Family""}]",7.072118,900000,89.0,Children of Heaven,7.8,"[{""cast_id"": 1, ""character"": ""Ali's Father"", ""credit_id"": ""52fe4414c3a368484e00e4ab"", ""gender"": 0, ""id"": 87388, ""name"": ""Mohammad Amir Naji"", ""order"": 0}, {""cast_id"": 2, ""character"": ""Ali"", ""credit_id"": ""52fe4414c3a368484e00e4af"", ""gender"": 0, ""id"": 87389, ""name"": ""Amir Farrokh Hashemian"", ""order"": 1}, {""cast_id"": 4, ""character"": ""Zahra"", ""credit_id"": ""52fe4414c3a368484e00e4b9"", ""gender"": 0, ""id"": 110696, ""name"": ""Bahare Seddiqi"", ""order"": 2}]"
8000,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",1.041254,469947,96.0,Weekend,7.4,"['Tom Cullen', 'Chris New', 'Jonathan Race']"
